ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-915212,2,20/07/2021 10:41,20/07/2021 10:57,34.04964,-118.214169,34.037009,-118.220317,0.941,Slow traffic on Golden State Fwy S - I-10 W - I-5 S from I-10 (North)/I-5 (I-10/I-5) to I-5/I-10 (South) (I-10/I-5) due to accident.,,E Cesar E Chavez Ave,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,20/07/2021 10:52,85,85,41,29.79,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915228,2,02/12/2021 12:36,02/12/2021 14:47,34.041717,-118.214236,34.042977,-118.217081,0.185,Slow traffic from S Soto St (E 4th St) to I-5/I-10/S State St (E 4th St) due to accident.,2201, E 4th St,L,Los Angeles,Los Angeles,CA,90033-4355,US,US/Pacific,KCQT,02/12/2021 12:42,63,63,70,29.88,3,CALM,0,0,Haze,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-915384,2,14/06/2021 15:34,14/06/2021 17:12,34.032076,-118.149997,34.03174,-118.150287,0.029,Incident on S HILLVIEW AVE near HOUSE 284 Drive with caution.,5301, Dewar Ave,L,Los Angeles,Los Angeles,CA,90022-2209,US,US/Pacific,KCQT,14/06/2021 15:52,81,81,39,29.67,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915493,2,12/12/2021 11:36,12/12/2021 11:51,33.995595,-118.145407,33.986437,-118.136408,0.816,Slow traffic on Santa Ana Fwy S - I-5 S from Atlantic Blvd/Eastern Ave (I-5) to Garfield Ave/Bandini Blvd (I-5) due to accident.,,I-5 S,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,12/12/2021 11:52,61,61,32,29.81,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915533,2,25/12/2021 09:52,25/12/2021 11:58,34.14054,-118.2279,34.14487,-118.21557,0.766,Accident from CA-2 N to W Broadway.,,CA-2 N,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,25/12/2021 09:52,53,53,89,29.85,4,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915534,2,11/10/2021 08:42,11/10/2021 10:48,34.143737,-118.226977,34.148867,-118.231087,0.425,Accident from CA-2 N to CA-134 W.,,CA-2 N,R,Los Angeles,Los Angeles,CA,90041,US,US/Pacific,KCQT,11/10/2021 08:45,63,63,78,29.59,8,VAR,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915535,2,12/04/2021 08:55,12/04/2021 11:02,34.142952,-118.226941,34.144221,-118.226363,0.094,Accident from exit [17A] to W Broadway.,2845, Colorado Blvd,R,Los Angeles,Los Angeles,CA,90041-1051,US,US/Pacific,KCQT,12/04/2021 08:52,61,61,67,29.62,9,WSW,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915546,2,23/08/2021 14:00,23/08/2021 16:43,33.924977,-118.280982,34.005602,-118.280888,5.571,Slow traffic on I-110 N - Harbor Fwy N from El Segundo Blvd (I-110) to Martin Luther King Jr Blvd (I-110) due to accident.,,Harbor Fwy N,R,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,23/08/2021 13:53,75,75,57,29.82,10,WSW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915547,2,26/05/2021 16:35,26/05/2021 17:02,34.018503,-118.17643,34.017427,-118.17396,0.16,Stationary traffic from S Downey Rd (Telegraph Rd) to S Eastern Ave (Telegraph Rd) due to accident.,4403, Telegraph Rd,L,Los Angeles,Los Angeles,CA,90023-2031,US,US/Pacific,KCQT,26/05/2021 16:52,73,73,55,29.8,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915585,2,15/06/2021 18:09,15/06/2021 19:46,34.154308,-118.29221,34.154846,-118.293941,0.106,Incident on ZOO DR near RIVERSIDE DR Drive with caution.,,Zoo Dr,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,15/06/2021 17:52,81,81,45,29.55,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915655,2,31/10/2021 14:05,31/10/2021 16:06,33.960856,-118.282705,33.960023,-118.282226,0.064,Slow traffic from W 85th St to I-110 S due to accident.,8511, S Figueroa St,R,Los Angeles,Los Angeles,CA,90003-2750,US,US/Pacific,KHHR,31/10/2021 13:53,65,65,68,29.92,10,VAR,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915754,2,26/05/2021 16:18,26/05/2021 17:04,34.052739,-118.458171,34.056759,-118.452173,0.442,Stationary traffic from San Vicente Blvd / Federal Ave to Constitution Ave due to accident.,11450, Wilshire Blvd,L,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,26/05/2021 15:51,67,67,68,29.83,10,SW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915780,2,17/11/2021 07:24,17/11/2021 09:34,34.018502,-118.184951,34.01888,-118.184953,0.026,Accident from Union Pacific Ave to E Olympic Blvd.,1217, S Gage Ave,R,Los Angeles,Los Angeles,CA,90023-3348,US,US/Pacific,KCQT,17/11/2021 07:19,56,56,87,29.83,3,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915782,2,27/07/2021 17:05,27/07/2021 19:42,34.058014,-118.253971,34.059724,-118.252031,0.162,Accident on 3rd St/4th St (CA-110) from US-101/Hollywood Fwy (CA-110) to CA-110 N - Harbor Fwy N.,,CA-110 N,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,27/07/2021 16:52,76,76,62,29.74,10,WSW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915797,2,01/07/2021 12:00,01/07/2021 14:21,34.151989,-118.317037,34.152423,-118.317871,0.056,Incident on FOREST LAWN DR near HOUSE 5841 Drive with caution.,5883, Forest Lawn Dr,L,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,01/07/2021 11:53,84,,41,29.08,10,,,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915809,2,22/06/2021 11:03,22/06/2021 13:39,33.984346,-118.133466,33.959768,-118.114544,2.015,Slow traffic on Santa Ana Fwy S - I-5 S from Garfield Ave/Bandini Blvd (I-5) to CA-19/Lakewood Blvd (I-5) due to accident.,,I-5 S,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,22/06/2021 10:52,75,75,57,29.72,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915853,2,02/08/2021 12:29,02/08/2021 16:54,34.141148,-118.277866,34.127588,-118.273717,0.966,Slow traffic on Golden State Fwy S - I-5 S from Colorado St (I-5) to Los Feliz Blvd (I-5) due to accident.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,02/08/2021 12:52,89,89,35,29.78,9,WSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-915868,2,25/04/2021 17:25,25/04/2021 19:18,34.02946,-118.221453,34.025817,-118.236994,0.925,Stationary traffic on I-10 W - Pomona Fwy W - Santa Monica Fwy W - CA-60 W from Mateo St exit [1B] to Alameda Street exit [15B] due to accident.,,CA-60 W,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,25/04/2021 17:52,62,62,60,29.64,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916045,2,07/07/2021 09:51,07/07/2021 11:10,33.99819,-118.175243,33.99825,-118.175103,0.009,Incident on S ATLANTIC BLVD near BANDINI BLVD Expect delays.,,Bandini Blvd,R,Los Angeles,Los Angeles,CA,90058,US,US/Pacific,KCQT,07/07/2021 09:52,76,76,60,29.65,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-916082,2,04/04/2021 08:22,04/04/2021 14:38,34.156599,-118.30298,34.155449,-118.310751,0.451,Stationary traffic on CA-134 W - Ventura Fwy W from exit [5] to exit [4] due to accident.,,CA-134 W,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,04/04/2021 08:52,63,63,63,29.88,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916124,2,04/10/2021 17:14,04/10/2021 20:57,34.029766,-118.434195,34.026413,-118.431066,0.293,Slow traffic from I-10 E to I-405 S due to accident.,,Sawtelle Blvd,R,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,04/10/2021 17:11,68,68,93,29.72,10,NW,7,0.15,Heavy T-Storm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916134,2,29/11/2021 14:44,29/11/2021 16:11,34.020182,-118.182636,34.050258,-118.213935,2.744,Slow traffic on Golden State Fwy N - I-5 N - I-10 E - Santa Ana Fwy N from Olympic Blvd/Exit 127 (I-5) to I-10 (North)/I-5 (I-10/I-5) due to accident.,,I-5 N,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,29/11/2021 14:52,73,73,37,29.79,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916376,2,09/11/2021 10:35,09/11/2021 12:38,33.960016,-118.283889,33.960009,-118.28198,0.109,Slow traffic from S Hoover St (Manchester Ave) to I-110/Harbor Fwy (Manchester Ave) due to accident.,526, W Manchester Ave,L,Los Angeles,Los Angeles,CA,90044-5746,US,US/Pacific,KHHR,09/11/2021 10:30,64,64,67,30.19,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916429,2,16/10/2021 15:44,16/10/2021 17:51,34.012745,-118.159393,34.010248,-118.159786,0.174,Slow traffic from Union Pacific Ave to I-5 N due to accident.,1378, S Atlantic Blvd,L,Los Angeles,Los Angeles,CA,90022-5016,US,US/Pacific,KCQT,16/10/2021 15:52,84,84,15,29.72,10,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916518,2,20/11/2021 14:57,20/11/2021 17:03,33.97473,-118.240053,33.974733,-118.232751,0.418,Slow traffic from Compton Ave (Florence Ave) to Pacific Blvd (Florence Ave) due to accident.,1818, E Florence Ave,R,Los Angeles,Los Angeles,CA,90001-2221,US,US/Pacific,KCQT,20/11/2021 14:52,62,62,70,29.83,3,VAR,3,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916607,2,26/06/2021 11:49,26/06/2021 12:52,33.931647,-118.254253,33.929469,-118.253702,0.154,Slow traffic on CA-90 from E 112th St to Slater St due to accident.,11334, S Central Ave,L,Los Angeles,Los Angeles,CA,90059-1642,US,US/Pacific,KHHR,26/06/2021 11:53,71,71,66,29.77,10,WSW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916641,2,30/12/2021 12:19,30/12/2021 14:26,34.006943,-118.179391,34.006102,-118.176928,0.153,Accident from S Downey Rd/S Grande Vista Ave (E Washington Blvd) to I-710/Long Beach Fwy (E Washington Blvd).,4434, E Washington Blvd,R,Los Angeles,Los Angeles,CA,90023-4422,US,US/Pacific,KCQT,30/12/2021 12:24,54,54,90,29.65,8,ENE,7,0.04,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-916740,2,23/06/2021 05:48,23/06/2021 06:00,34.036842,-118.293732,34.038055,-118.274757,1.09,Slow traffic on Santa Monica Fwy E - I-10 E from Normandie Ave (I-10) to I-110/CA-110/Harbor Fwy (I-10) due to accident.,,I-10 E,R,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,23/06/2021 05:52,64,64,80,29.71,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916744,2,01/12/2021 11:24,01/12/2021 13:29,33.960012,-118.284774,33.960026,-118.282109,0.153,Slow traffic from S Hoover St (Manchester Ave) to I-110/Harbor Fwy (Manchester Ave) due to accident.,616, W Manchester Ave,L,Los Angeles,Los Angeles,CA,90044-5746,US,US/Pacific,KHHR,01/12/2021 11:53,67,67,63,29.99,4,SW,3,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916745,2,09/11/2021 10:55,09/11/2021 12:55,33.960016,-118.283889,33.960009,-118.28198,0.109,Slow traffic from S Hoover St (Manchester Ave) to I-110/Harbor Fwy (Manchester Ave) due to accident.,526, W Manchester Ave,L,Los Angeles,Los Angeles,CA,90044-5746,US,US/Pacific,KHHR,09/11/2021 10:53,64,64,67,30.18,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916782,2,21/11/2021 15:58,21/11/2021 18:18,34.04792,-118.184873,34.049072,-118.184682,0.08,Accident from E Cesar E Chavez Ave (N Gage Ave) to City Terrace Dr (Pomeroy Ave).,1003, N Gage Ave,L,Los Angeles,Los Angeles,CA,90063-2131,US,US/Pacific,KCQT,21/11/2021 15:52,83,83,9,29.83,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916844,2,28/02/2021 12:31,28/02/2021 14:36,34.023641,-118.244042,34.026777,-118.233795,0.626,Slow traffic on Santa Monica Fwy E - I-10 E from San Pedro St (I-10) to Mateo St/Santa Fe Ave (I-10) due to accident.,,E 16th St,R,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,28/02/2021 12:52,70,70,18,29.92,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-916905,2,12/11/2021 15:12,12/11/2021 17:26,34.032622,-118.268348,34.032767,-118.268265,0.011,Accident from W Adams Blvd (S Grand Ave) to I-10/W 18th St/Santa Monica Fwy (S Grand Ave).,,S Grand Ave,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,12/11/2021 14:52,87,87,18,29.79,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-916906,2,04/11/2021 08:23,04/11/2021 10:34,34.032878,-118.263146,34.033091,-118.262975,0.018,Accident from 18th St (S Main St) to 9th St/S Spring St (S Main St).,100, W 17th St,L,Los Angeles,Los Angeles,CA,90015-3516,US,US/Pacific,KCQT,04/11/2021 08:30,59,59,87,29.83,2,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916938,2,28/06/2021 12:53,28/06/2021 18:55,34.145285,-118.278801,34.063105,-118.216041,6.718,Slow traffic on Golden State Fwy S - I-5 S from Zoo Dr (I-5) to Mission Rd (I-5) due to accident.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,28/06/2021 12:52,78,78,58,29.5,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-916964,2,04/07/2021 08:13,04/07/2021 08:37,34.088106,-118.30484,34.084545,-118.300254,0.36,Slow traffic on CA-2 E - US-101 S - Hollywood Fwy S from CA-2/Santa Monica Blvd (US-101) to Normandie Ave (US-101) due to accident.,,CA-2 E,R,Los Angeles,Los Angeles,CA,90029,US,US/Pacific,KCQT,04/07/2021 08:13,68,68,76,29.78,7,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917027,2,19/11/2021 11:35,19/11/2021 13:56,34.121164,-118.229792,34.120793,-118.229493,0.031,Accident from York Blvd (Verdugo Rd) to CA-2/Eagle Rock Blvd/Glendale Fwy (Verdugo Rd).,,CA-2 N,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,19/11/2021 11:52,63,63,67,29.87,2,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917108,2,07/09/2021 14:32,07/09/2021 14:45,34.033879,-118.26562,34.038475,-118.274553,0.602,Slow traffic on I-10 W - Santa Monica Fwy W from Maple Ave/Los Angeles St (I-10) to I-110/CA-110/Harbor Fwy (I-10) due to accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,07/09/2021 14:52,84,84,51,29.68,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917116,2,03/11/2021 15:35,03/11/2021 18:46,34.019831,-118.355597,34.021981,-118.355629,0.149,Stationary traffic from Stocker St/Overhill Dr (S la Brea Ave) to W Jefferson Blvd/S Mansfield Ave (S la Brea Ave) due to accident.,3681, S La Brea Ave,R,Los Angeles,Los Angeles,CA,90016-5311,US,US/Pacific,KSMO,03/11/2021 15:51,58,58,97,29.82,0.5,VAR,7,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917137,2,07/07/2021 13:14,07/07/2021 16:03,34.062069,-118.215162,34.059937,-118.213758,0.168,Stationary traffic from N Main St to Los Angeles due to accident.,,Daly St,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,07/07/2021 12:52,79,79,52,29.62,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917152,2,30/12/2021 08:17,30/12/2021 10:21,34.094792,-118.311105,34.092531,-118.30783,0.244,Accident on Sunset Blvd (US-101) from Western Ave (US-101) to US-101 S - Hollywood Fwy S.,,Fountain Ave,R,Los Angeles,Los Angeles,CA,90028,US,US/Pacific,KCQT,30/12/2021 08:19,52,52,89,29.66,0.75,ENE,7,0.12,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917153,2,24/09/2021 15:59,24/09/2021 17:59,34.094792,-118.311105,34.093583,-118.309195,0.138,Incident on US-101 SB near N WESTERN AVE Drive with caution.,,Fountain Ave,R,Los Angeles,Los Angeles,CA,90028,US,US/Pacific,KCQT,24/09/2021 15:52,71,71,63,29.71,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917159,2,09/10/2021 10:21,09/10/2021 12:02,34.0415,-118.167014,34.041503,-118.164836,0.125,Incident on DOZIER AVE near HOUSE 4638 Drive with caution.,4600, Dozier St,R,Los Angeles,Los Angeles,CA,90022-1222,US,US/Pacific,KCQT,09/10/2021 09:52,66,66,65,29.87,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917288,2,27/07/2021 10:34,27/07/2021 16:33,34.042952,-118.272653,34.061467,-118.249974,1.823,Slow traffic on CA-110 N - Harbor Fwy N from I-110/I-10/Santa Monica Fwy (CA-110) to US-101/Hollywood Fwy (CA-110) due to accident.,,CA-110 N,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,27/07/2021 10:52,75,75,66,29.79,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917304,2,08/12/2021 16:32,08/12/2021 18:34,33.961324,-118.282705,33.960009,-118.28198,0.1,Slow traffic from W 84th St to I-110 S due to accident.,8504, S Figueroa St,L,Los Angeles,Los Angeles,CA,90003-2752,US,US/Pacific,KHHR,08/12/2021 16:53,61,61,78,29.92,9,WSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917429,2,11/07/2021 18:02,11/07/2021 19:40,33.946948,-118.291894,33.94701,-118.291569,0.019,Incident on W 98TH ST near S VERMONT AVE Expect delays.,9801, S Vermont Ave,R,Los Angeles,Los Angeles,CA,90044-3201,US,US/Pacific,KHHR,11/07/2021 17:53,74,74,68,29.79,10,WSW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-917524,2,30/11/2021 07:55,30/11/2021 09:14,33.974486,-118.281004,33.963955,-118.281048,0.728,Incident on I-110 SB near W SLAUSON AVE Right shoulder closed.,,Harbor Fwy S,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,30/11/2021 07:53,53,53,100,30,0,CALM,0,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917535,2,31/07/2021 18:12,31/07/2021 20:26,33.961091,-118.231788,33.957022,-118.230893,0.286,Slow traffic from Nadeau St (Alameda St) to E 103rd St (Alameda St) due to accident.,8501, S Alameda St,R,Los Angeles,Los Angeles,CA,90001,US,US/Pacific,KCQT,31/07/2021 17:52,74,74,59,29.77,9,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917549,2,11/10/2021 10:50,11/10/2021 12:55,34.026056,-118.219672,34.027785,-118.218775,0.13,Slow traffic from E Olympic Blvd to Wynglen Ln due to accident.,1302, S Soto St,L,Los Angeles,Los Angeles,CA,90023-2617,US,US/Pacific,KCQT,11/10/2021 10:52,69,69,61,29.56,10,VAR,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-917598,2,30/07/2021 17:52,30/07/2021 19:56,34.034842,-118.273051,34.03543,-118.271349,0.106,Stationary traffic from I-110 N to I-10 E due to accident.,,W Washington Blvd,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,30/07/2021 17:52,73,73,64,29.72,10,VAR,3,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-919794,2,24/07/2021 12:41,24/07/2021 14:57,33.975518,-118.125,34.020222,-118.187775,4.74,Slow traffic on I-5 N - Santa Ana Fwy N from Slauson Ave (I-5) to Ditman Ave/Indiana St/Exit 131 (I-5) due to accident.,,I-5 N,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,24/07/2021 12:52,79,79,56,29.8,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-919802,2,18/06/2021 16:27,18/06/2021 16:50,33.930891,-118.310981,33.929958,-118.309128,0.124,Slow traffic from S Saint Andrews Pl to I-105 W due to accident.,1888, W Imperial Hwy,L,Los Angeles,Los Angeles,CA,90047-5020,US,US/Pacific,KHHR,18/06/2021 16:53,70,70,71,29.69,10,WSW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
